"effective_date","state","region","ado","city","county","facility_name","ownership","use","location_id","site_number","arp_latitude","arp_longitude","cert_type_date"
2018-07-19,"IN","AGL","CHI","NEW WASHINGTON","CLARK","HOLLOWAY FIELD","PR","PR","3IN6","05534.56*A","38-35-18.0000N","085-30-21.0000W",NA
2018-07-19,"IN","AGL","CHI","NEW WHITELAND","JOHNSON","BERRY FIELD","PR","PR","2IN9","05534.63*A","39-34-00.0000N","086-07-05.0000W",NA
2018-07-19,"IN","AGL","CHI","NEW WINCHESTER","HENDRICKS","LAYNE FIELD","PR","PR","5II1","05534.7*A","39-46-58.1640N","086-37-03.0080W",NA
2018-07-19,"IN","AGL","CHI","NEWBURGH","WARRICK","JERRY W HUMPHREY","PR","PR","IN59","05524.5*C","37-56-42.1560N","087-25-28.0330W",NA
2018-07-19,"IN","AGL","CHI","NEWPORT","VERMILLION","STRIP","PR","PR","II59","05534.*A","39-50-24.1370N","087-23-37.0580W",NA
2018-07-19,"IN","AGL","CHI","NINEVEH","BARTHOLOMEW","HIMSEL AAF","MR","PR","HBE","05535.*A","39-20-30.1820N","086-01-49.9740W",NA
2018-07-19,"IN","AGL","CHI","NOBLESVILLE","HAMILTON","GALLOWAY","PR","PR","2IN6","05536.15*A","40-02-31.0000N","085-55-01.0000W",NA
2018-07-19,"IN","AGL","CHI","NOBLESVILLE","HAMILTON","IRION","PR","PR","II94","05536.11*A","40-07-42.1380N","085-53-09.9310W",NA
2018-07-19,"IN","AGL","CHI","NOBLESVILLE","HAMILTON","NOBLESVILLE","PR","PU","I80","05536.2*A","40-00-12.6000N","085-57-52.3000W",NA
2018-07-19,"IN","AGL","CHI","NORTH LIBERTY","ST JOSEPH","PETERSON","PR","PR","36IN","05540.81*U","41-32-10.1640N","086-26-38.0440W",NA
2018-07-19,"IN","AGL","CHI","NORTH LIBERTY","ST JOSEPH","STEWARTS GREEN ACRES","PR","PR","IN38","05540.82*A","41-32-43.1630N","086-27-10.0460W",NA
2018-07-19,"IN","AGL","CHI","NORTH VERNON","JENNINGS","NORTH VERNON","PU","PU","OVO","05544.*A","39-02-43.2000N","085-36-20.2000W",NA
2018-07-19,"IN","AGL","CHI","NORTH VERNON","JENNINGS","ST VINCENT JENNINGS HOSPITAL","PR","PR","07II","05544.01*H","39-00-38.1930N","085-38-26.8890W",NA
2018-07-19,"IN","AGL","CHI","OAKTOWN","KNOX","ED-AIR","PR","PU","I20","05548.*A","38-51-05.3950N","087-29-59.2550W",NA
2018-07-19,"IN","AGL","CHI","ORLEANS","ORANGE","ORLEANS","PU","PU","7I4","05560.1*A","38-39-30.1930N","086-26-34.9590W",NA
2018-07-19,"IN","AGL","CHI","OSSIAN","WELLS","K-9 KORNER","PR","PR","2II7","05562.1*H","40-53-33.1700N","085-12-17.8950W",NA
2018-07-19,"IN","AGL","CHI","OSSIAN","WELLS","SKIP'S PLACE","PR","PR","2IN0","05562.11*A","40-50-13.0000N","085-10-16.0000W",NA
2018-07-19,"IN","AGL","CHI","OTTERBEIN","BENTON","DURFLINGER","PR","PR","IN29","05563.*A","40-34-25.1300N","087-06-13.0540W",NA
2018-07-19,"IN","AGL","CHI","PALMYRA","HARRISON","JACOBI","PR","PR","5II8","05566.11*A","38-24-36.2230N","086-07-43.9110W",NA
2018-07-19,"IN","AGL","CHI","PALMYRA","WASHINGTON","RUSBY FIELD","PR","PR","33IN","05566.01*H","38-26-35.0000N","086-03-28.0000W",NA
2018-07-19,"IN","AGL","CHI","PAOLI","ORANGE","INDIANA UNIVERSITY HEALTH PAOLI INC","PR","PR","64IG","05568.01*H","38-34-06.0000N","086-28-34.0000W",NA
2018-07-19,"IN","AGL","CHI","PAOLI","ORANGE","PAOLI MUNI","PU","PU","I42","05568.*A","38-35-07.6550N","086-27-52.7200W",NA
2018-07-19,"IN","AGL","CHI","PARAGON","MORGAN","BLUEBIRD","PR","PR","IG03","05568.5*A","39-23-30.0000N","086-36-00.0000W",NA
2018-07-19,"IN","AGL","CHI","PATOKA","GIBSON","HULL","PR","PR","IN30","05570.1*A","38-24-08.1660N","087-35-58.0840W",NA
2018-07-19,"IN","AGL","CHI","PEKIN","WASHINGTON","SPRING LAKE","PR","PR","IN43","05571.*A","38-28-30.2190N","085-59-49.9020W",NA
2018-07-19,"IN","AGL","CHI","PENDLETON","MADISON","FOGHORN FARMS","PR","PR","6IN5","05572.04*A","40-01-58.0000N","085-47-01.0000W",NA
2018-07-19,"IN","AGL","CHI","PENDLETON","MADISON","NORTH LAKELAND","PR","PR","IN31","05572.*A","40-01-20.1480N","085-45-12.9180W",NA
2018-07-19,"IN","AGL","CHI","PERU","MIAMI","GOODENOUGH","PR","PR","83IN","05574.1*A","40-44-23.1510N","086-00-01.9660W",NA
2018-07-19,"IN","AGL","CHI","PERU","MIAMI","GRISSOM ARB","MA","PU","GUS","05575.*A","40-38-53.1302N","086-09-07.6256W",NA
2018-07-19,"IN","AGL","CHI","PERU","WABASH","MISSISSINEWA RESERVOIR LANDING AREA","PU","PU","43I","05574.03*C","40-42-13.1500N","085-55-56.9570W",NA
2018-07-19,"IN","AGL","CHI","PERU","MIAMI","PERU MUNI","PU","PU","I76","05574.01*A","40-47-08.7800N","086-08-47.1600W",NA
2018-07-19,"IN","AGL","CHI","PERU","MIAMI","ROBISON","PR","PR","IN33","05574.02*A","40-44-10.1470N","086-06-54.9750W",NA
2018-07-19,"IN","AGL","CHI","PETERSBURG","PIKE","ALFORD AIRPARK","PR","PR","IN03","05577.05*A","38-27-50.0000N","087-15-00.0000W",NA
2018-07-19,"IN","AGL","CHI","PETERSBURG","PIKE","SOLAR","PR","PR","97IN","05577.1*H","38-29-45.1760N","087-16-57.0480W",NA
2018-07-19,"IN","AGL","CHI","PINE VILLAGE","WARREN","COTTINGHAM","PR","PR","1IN6","05579.*A","40-24-06.0000N","087-13-13.0000W",NA
2018-07-19,"IN","AGL","CHI","PITTSBORO","HENDRICKS","DUNBAR FIELD","PR","PR","II91","05581.*A","39-50-38.1600N","086-30-18.9900W",NA
2018-07-19,"IN","AGL","CHI","PLAINFIELD","HENDRICKS","PSI","PR","PR","2II4","05583.1*H","39-42-40.1630N","086-23-07.9770W",NA
2018-07-19,"IN","AGL","CHI","PLYMOUTH","MARSHALL","PLYMOUTH MUNI","PU","PU","C65","05586.1*A","41-21-54.4707N","086-18-00.9268W",NA
2018-07-19,"IN","AGL","CHI","PORTAGE","PORTER","BURNS INTL HARBOR","PU","PR","2II5","05589.71*H","41-38-13.1330N","087-09-08.1250W",NA
2018-07-19,"IN","AGL","CHI","PORTAGE","PORTER","FLYING M","PR","PR","3IN0","05589.74*A","41-33-31.5000N","087-07-34.0000W",NA
2018-07-19,"IN","AGL","CHI","PORTAGE","PORTER","PORTAGE COMMUNITY HOSPITAL","PR","PR","8IN5","05589.73*H","41-32-49.2100N","087-11-03.9300W",NA
2018-07-19,"IN","AGL","CHI","PORTLAND","JAY","PORTLAND MUNI","PU","PU","PLD","05590.*A","40-27-05.7000N","084-59-20.5000W",NA
2018-07-19,"IN","AGL","CHI","POSEYVILLE","GIBSON","GARRETT FIELD","PR","PR","7IN3","05590.52*A","38-14-37.0000N","087-47-24.0000W",NA
2018-07-19,"IN","AGL","CHI","POSEYVILLE","GIBSON","RALPH E KOCH","PR","PR","IN95","05590.51*A","38-12-19.1350N","087-46-35.0100W",NA
2018-07-19,"IN","AGL","CHI","REELSVILLE","PUTNAM","COOPER FIELD","PR","PR","99II","05596.7*A","39-35-00.6000N","086-57-09.1000W",NA
2018-07-19,"IN","AGL","CHI","REMINGTON","BENTON","ASHBY","PR","PR","II26","05597.51*A","40-42-14.1400N","087-11-16.0650W",NA
2018-07-19,"IN","AGL","CHI","RENSSELAER","JASPER","CULP FARMS","PR","PR","4IN8","05598.04*A","40-52-03.0000N","087-04-06.0000W",NA
2018-07-19,"IN","AGL","CHI","RENSSELAER","JASPER","FRANCISCAN HEALTH RENSSELAER","PU","PR","10II","05598.03*H","40-56-05.9900N","087-08-17.3700W",NA
2018-07-19,"IN","AGL","CHI","RENSSELAER","JASPER","JASPER COUNTY","PU","PU","RZL","05598.*A","40-56-52.1652N","087-10-57.5331W",NA
2018-07-19,"IN","AGL","CHI","RICHMOND","WAYNE","REID HOSPITAL","PR","PR","IN68","05602.01*H","39-51-51.4880N","084-52-58.3920W",NA
2018-07-19,"IN","AGL","CHI","RICHMOND","WAYNE","RICHMOND MUNI","PU","PU","RID","05602.*A","39-45-21.9000N","084-50-33.7000W",NA
2018-07-19,"IN","AGL","CHI","RISING SUN","OHIO","RISING SUN","PR","PR","67IN","05608.01*C","38-56-50.8700N","084-51-03.4800W",NA
2018-07-19,"IN","AGL","CHI","ROACHDALE","PUTNAM","4 WINDS AERODROME","PR","PR","IN45","05612.4*A","39-49-30.1610N","086-53-00.0310W",NA
2018-07-19,"IN","AGL","CHI","ROANOKE","WHITLEY","GERIG'S FIELD","PR","PR","2IN2","05612.73*A","41-00-33.0000N","085-22-17.0000W",NA
2018-07-19,"IN","AGL","CHI","ROANOKE","HUNTINGTON","KILSOQUAH FARM","PR","PR","8IS2","05612.74*A","40-59-52.0000N","085-23-20.0000W",NA
2018-07-19,"IN","AGL","CHI","ROCHESTER","FULTON","FULTON COUNTY","PU","PU","RCR","05613.*A","41-03-55.9711N","086-10-54.1304W",NA
2018-07-19,"IN","AGL","CHI","ROCKVILLE","PARKE","BUTLER FLD","PR","PR","IN46","05614.01*A","39-44-20.1450N","087-13-10.0510W",NA
2018-07-19,"IN","AGL","CHI","ROLLING PRAIRIE","LA PORTE","CUMMINGS FIELD","PR","PR","45II","05615.7*A","41-38-01.1590N","086-35-09.0670W",NA
2018-07-19,"IN","AGL","CHI","ROLLING PRAIRIE","LA PORTE","LAYDEN","PR","PR","II92","05615.8*H","41-44-30.1590N","086-35-01.0740W",NA
2018-07-19,"IN","AGL","CHI","RUSHVILLE","RUSH","MCMINN","PR","PR","6IN8","05624.03*A","39-31-43.0000N","085-20-00.0000W",NA
2018-07-19,"IN","AGL","CHI","RUSHVILLE","RUSH","RUSH MEMORIAL HOSPITAL","PR","PR","9II5","05624.01*H","39-37-21.1680N","085-26-35.8930W",NA
2018-07-19,"IN","AGL","CHI","RUSHVILLE","RUSH","STEVENS FARMS","PR","PR","IN05","05624.02*A","39-39-38.0000N","085-32-54.0000W",NA
2018-07-19,"IN","AGL","CHI","RUSSELLVILLE","PUTNAM","DURHAM","PR","PR","II68","05626.*A","39-51-18.1590N","086-57-33.0340W",NA
2018-07-19,"IN","AGL","CHI","SALEM","WASHINGTON","HARDIN","PR","PR","IN44","05629.12*A","38-33-51.2100N","086-03-26.9140W",NA
2018-07-19,"IN","AGL","CHI","SALEM","WASHINGTON","SALEM MUNI","PU","PU","I83","05629.1*A","38-36-07.2060N","086-08-23.9240W",NA
2018-07-19,"IN","AGL","CHI","SALEM","WASHINGTON","ST VINCENT SALEM HOSPITAL","PR","PR","86IN","05629.13*H","38-36-48.5000N","086-06-24.0200W",NA
2018-07-19,"IN","AGL","CHI","SAN PIERRE","STARKE","ARCHANGELS LANDING","PR","PR","IN26","05630.9*A","41-15-41.1430N","086-52-21.0730W",NA
2018-07-19,"IN","AGL","CHI","SCOTTSBURG","SCOTT","SCOTTSBURG","PR","PU","3R8","05635.*A","38-39-26.2110N","085-47-24.8840W",NA
2018-07-19,"IN","AGL","CHI","SEYMOUR","JACKSON","FREEMAN MUNI","PU","PU","SER","05643.*A","38-55-31.3668N","085-54-31.3318W",NA
2018-07-19,"IN","AGL","CHI","SEYMOUR","JACKSON","GREEN ACRES","PR","PR","IN02","05643.7*A","38-58-13.0000N","086-00-15.0000W",NA
2018-07-19,"IN","AGL","CHI","SEYMOUR","JACKSON","STEWART FIELD","PR","PR","95IN","05643.01*A","38-53-15.0000N","085-49-35.0000W",NA
2018-07-19,"IN","AGL","CHI","SHARPSVILLE","TIPTON","SALSBERY","PR","PR","II70","05645.*A","40-23-04.1360N","086-03-47.9590W",NA
2018-07-19,"IN","AGL","CHI","SHELBYVILLE","SHELBY","ARMY AVIATION SUPPORT FACILITY","PU","PR","3II7","05649.12*H","39-35-00.1690N","085-47-59.9260W",NA
2018-07-19,"IN","AGL","CHI","SHELBYVILLE","SHELBY","FOLTZ FARM","PR","PR","93IN","05649.15*A","39-35-19.0000N","085-44-10.0000W",NA
2018-07-19,"IN","AGL","CHI","SHELBYVILLE","SHELBY","NASBY","PR","PR","70II","05649.11*A","39-31-18.1730N","085-41-10.9160W",NA
2018-07-19,"IN","AGL","CHI","SHELBYVILLE","SHELBY","PHERIGO","PR","PR","IN49","05649.13*A","39-29-15.1770N","085-48-18.9290W",NA
2018-07-19,"IN","AGL","CHI","SHELBYVILLE","SHELBY","SHELBYVILLE MUNI","PU","PU","GEZ","05649.1*A","39-34-59.3000N","085-48-17.3000W",NA
2018-07-19,"IN","AGL","CHI","SHELBYVILLE","SHELBY","SKEETER LANDING","PR","PR","II97","05649.*A","39-28-40.1790N","085-52-59.9370W",NA
2018-07-19,"IN","AGL","CHI","SHERIDAN","HAMILTON","SHERIDAN","PR","PU","5I4","05655.*A","40-10-41.3600N","086-13-01.4500W",NA
2018-07-19,"IN","AGL","CHI","SHERIDAN","HAMILTON","WINDY KNOLL","PR","PR","IN51","05654.01*A","40-08-24.1340N","086-09-08.9650W",NA
2018-07-19,"IN","AGL","CHI","SHIPSHEWANA","LAGRANGE","WOLFE FIELD","PR","PR","IN65","05656.*A","41-41-29.1810N","085-35-43.9500W",NA
2018-07-19,"IN","AGL","CHI","SOMERVILLE","GIBSON","BOTTOMS BROTHERS","PR","PR","1IN5","05659.*A","38-17-05.1690N","087-22-55.0500W",NA
2018-07-19,"IN","AGL","CHI","SOUTH BEND","ST JOSEPH","CHAIN-O-LAKES","PR","PR","3IN7","05663.*A","41-39-45.1680N","086-21-15.0380W",NA
2018-07-19,"IN","AGL","CHI","SOUTH BEND","ST JOSEPH","MEMORIAL HOSPITAL AT SOUTH BEND","PR","PR","79IN","05661.02*H","41-41-02.3500N","086-15-12.3700W",NA
2018-07-19,"IN","AGL","CHI","SOUTH BEND","ST JOSEPH","SOUTH BEND INTL","PU","PU","SBN","05661.*A","41-42-29.6000N","086-19-02.4000W","I B S 05/1973"
2018-07-19,"IN","AGL","CHI","SPEEDWAY","MARION","500","PR","PR","IN52","05665.*H","39-46-58.1550N","086-13-59.9600W",NA
2018-07-19,"IN","AGL","CHI","SPENCER","OWEN","MILLER","PR","PR","IN53","05666.*A","39-17-30.1600N","086-49-25.0250W",NA
2018-07-19,"IN","AGL","CHI","SPENCERVILLE","ALLEN","HILLTOP","PR","PR","58IN","05667.*A","41-15-30.1800N","084-51-49.8660W",NA
2018-07-19,"IN","AGL","CHI","SPRINGPORT","HENRY","THE LAST RESORT","PR","PR","7IN9","05670.*A","40-02-15.0000N","085-24-38.0000W",NA
2018-07-19,"IN","AGL","CHI","ST WENDEL","VANDERBURGH","HEPLER","PR","PR","43IN","05628.95*A","38-08-15.1570N","087-40-35.0820W",NA
2018-07-19,"IN","AGL","CHI","ST WENDEL","VANDERBURGH","LOCKYEAR","PR","PR","II89","05628.96*A","38-05-13.1550N","087-40-54.0780W",NA
2018-07-19,"IN","AGL","CHI","ST. WENDEL","POSEY","KOESTER FIELD","PR","PR","5II5","05628.94*A","38-07-04.9800N","087-42-07.3200W",NA
2018-07-19,"IN","AGL","CHI","STOCKWELL","TIPPECANOE","FELIX","PR","PR","37IN","05674.1*A","40-17-30.1290N","086-46-49.0220W",NA
2018-07-19,"IN","AGL","CHI","SULLIVAN","SULLIVAN","DRAKE","PR","PR","49IN","05675.11*A","39-07-54.1500N","087-22-55.0670W",NA
2018-07-19,"IN","AGL","CHI","SULLIVAN","SULLIVAN","SULLIVAN COUNTY","PU","PU","SIV","05675.1*A","39-06-52.9650N","087-26-53.9850W",NA
2018-07-19,"IN","AGL","CHI","SULPHUR SPRINGS","HENRY","ROBERTS FIELD","PR","PR","39IN","05676.*A","40-00-08.1660N","085-25-43.9000W",NA
2018-07-19,"IN","AGL","CHI","SYRACUSE","KOSCIUSKO","DEWART LAKE","PU","PU","99D","05682.02*C","41-22-19.0000N","085-46-22.0000W",NA
2018-07-19,"IN","AGL","CHI","SYRACUSE","KOSCIUSKO","LAKE WAWASEE","PU","PU","01D","05682.01*C","41-24-13.0000N","085-42-22.0000W",NA
2018-07-19,"IN","AGL","CHI","SYRACUSE","KOSCIUSKO","WAWASEE","PR","PR","4IN9","05682.*A","41-25-08.1720N","085-41-29.9550W",NA
2018-07-19,"IN","AGL","CHI","TELL CITY","PERRY","PERRY COUNTY MUNI","PU","PU","TEL","05684.*A","38-01-07.9000N","086-41-32.7000W",NA
2018-07-19,"IN","AGL","CHI","TERRE HAUTE","VIGO","SKY KING","PR","PU","3I3","05688.1*A","39-32-52.0320N","087-22-38.4690W",NA
2018-07-19,"IN","AGL","CHI","TERRE HAUTE","VIGO","TERRE HAUTE RGNL","PU","PU","HUF","05689.*A","39-27-02.2771N","087-18-25.1624W","IV A U 05/1973"
2018-07-19,"IN","AGL","CHI","TERRE HAUTE","VIGO","UNION HOSPITAL","PR","PR","60II","05689.01*H","39-29-09.9900N","087-24-26.7600W",NA
2018-07-19,"IN","AGL","CHI","TIPTON","TIPTON","BAIRD-WOLFORD","PR","PR","2II6","05691.02*A","40-15-53.1330N","086-06-09.9610W",NA
2018-07-19,"IN","AGL","CHI","TIPTON","TIPTON","ELLISON","PR","PR","35IN","05691.*A","40-17-40.1370N","085-56-32.9400W",NA
2018-07-19,"IN","AGL","CHI","TOCSIN","WELLS","THE LAZY K","PR","PR","0IN2","05694.5*A","40-49-40.1690N","085-05-09.8890W",NA
2018-07-19,"IN","AGL","CHI","TOPEKA","NOBLE","MILLER FIELD","PR","PR","39II","05695.*A","41-30-53.1780N","085-33-07.9420W",NA
2018-07-19,"IN","AGL","CHI","TROY","PERRY","GRAME","PR","PR","21IN","05697.7*A","38-07-10.0000N","086-45-55.0000W",NA
2018-07-19,"IN","AGL","CHI","UNION DALE","WELLS","MAYER","PR","PR","IN72","05695.8*A","40-47-09.3600N","085-14-39.1200W",NA
2018-07-19,"IN","AGL","CHI","UNION MILLS","LA PORTE","FLYING U RANCH","PR","PR","IN41","05696.*A","41-27-09.8700N","086-47-27.8200W",NA
2018-07-19,"IN","AGL","CHI","UNIVERSAL","VERMILLION","UNIVERSAL MINE","PR","PR","II64","05697.01*H","39-36-50.1300N","087-27-43.0720W",NA
2018-07-19,"IN","AGL","CHI","VALPARAISO","PORTER","PORTER COUNTY RGNL","PU","PU","VPZ","05701.*A","41-27-14.3000N","087-00-25.5000W","IV A U 10/1986"
2018-07-19,"IN","AGL","CHI","VALPARAISO","PORTER","PORTER MEMORIAL HOSPITAL","PR","PR","46II","05701.01*H","41-33-13.1790N","087-02-52.6090W",NA
2018-07-19,"IN","AGL","CHI","VALPARAISO","PORTER","WYCKOFF AIRSTRIP","PR","PR","5IN4","05700.1*A","41-29-00.1450N","086-57-00.0980W",NA
2018-07-19,"IN","AGL","CHI","VEEDERSBURG","FOUNTAIN","CAMPBELL FIELD","PR","PR","44IN","05707.03*A","40-07-25.5000N","087-12-37.6800W",NA
2018-07-19,"IN","AGL","CHI","VEEDERSBURG","FOUNTAIN","SONGER","PR","PR","IN55","05707.*A","40-04-45.1420N","087-15-40.0360W",NA
2018-07-19,"IN","AGL","CHI","VERSAILLES","RIPLEY","LITZINGER","PR","PR","IG04","05708.7*U","39-02-46.0000N","085-09-24.0000W",NA
2018-07-19,"IN","AGL","CHI","VEVAY","SWITZERLAND","ROBERTS","PR","PR","32II","05709.2*A","38-48-59.2180N","085-06-22.8280W",NA
2018-07-19,"IN","AGL","CHI","VEVAY","SWITZERLAND","ROBINSON","PR","PU","8I1","05709.1*A","38-41-40.2230N","085-11-53.8330W",NA
2018-07-19,"IN","AGL","CHI","VINCENNES","KNOX","GOOD SAMARITAN HOSPITAL","PR","PR","24II","05713.15*H","38-40-23.8900N","087-32-04.3700W",NA
2018-07-19,"IN","AGL","CHI","VINCENNES","KNOX","KLEIN","PR","PR","IN92","05713.2*A","38-39-10.1690N","087-33-49.0810W",NA
2018-07-19,"IN","AGL","CHI","VINCENNES","KNOX","MARCHINO FIELD","PR","PR","28IN","05713.*A","38-38-16.1700N","087-26-05.0670W",NA
2018-07-19,"IN","AGL","CHI","VINCENNES","KNOX","T & T","PR","PR","IN15","05713.14*A","38-36-17.1700N","087-27-47.0710W",NA
2018-07-19,"IN","AGL","CHI","WABASH","WABASH","PARKVIEW WABASH  HOSPITAL EMERGENCY","PR","PR","62II","05721.*H","40-48-22.1550N","085-48-56.9470W",NA
2018-07-19,"IN","AGL","CHI","WABASH","WABASH","WABASH MUNI","PU","PU","IWH","05720.*A","40-45-43.1000N","085-47-55.5000W",NA
2018-07-19,"IN","AGL","CHI","WAKARUSA","ELKHART","EBY FIELD","PR","PR","II74","05726.*A","41-33-35.1740N","086-03-11.0040W",NA
2018-07-19,"IN","AGL","CHI","WALDRON","SHELBY","FISCHER FIELD","PR","PR","6IN4","05726.51*A","39-27-57.0000N","085-41-55.0000W",NA
2018-07-19,"IN","AGL","CHI","WALDRON","SHELBY","WHELEN","PR","PR","6IN2","05726.5*A","39-29-37.0000N","085-38-55.0000W",NA
2018-07-19,"IN","AGL","CHI","WALKERTON","ST JOSEPH","DREESSEN FIELD","PR","PR","17II","05727.11*A","41-27-00.1590N","086-30-37.0470W",NA
2018-07-19,"IN","AGL","CHI","WALLACE","FOUNTAIN","WILSON","PR","PR","4IN4","05727.5*A","39-58-31.0000N","087-10-49.0000W",NA
2018-07-19,"IN","AGL","CHI","WARSAW","KOSCIUSKO","KOSCIUSKO COMMUNITY HOSPITAL","PR","PR","84IN","05738.01*H","41-14-50.4900N","085-49-44.8300W",NA
2018-07-19,"IN","AGL","NONE","WARSAW","KOSCIUSKO","PARKVIEW WARSAW FACILITY","PR","PR","5IN8","05738.07*H","41-15-28.0000N","085-49-46.0000W",NA
2018-07-19,"IN","AGL","CHI","WARSAW","KOSCIUSKO","TIPPECANOE","PU","PU","01B","05738.04*C","41-19-59.0000N","085-46-03.0000W",NA
2018-07-19,"IN","AGL","CHI","WARSAW","KOSCIUSKO","WARSAW MUNI","PU","PU","ASW","05738.*A","41-16-28.9000N","085-50-24.3000W",NA
2018-07-19,"IN","AGL","CHI","WASHINGTON","DAVIESS","DAVIESS COUNTY","PU","PU","DCY","05740.1*A","38-42-01.5240N","087-07-47.0360W",NA
2018-07-19,"IN","AGL","CHI","WATERLOO","DE KALB","WALKER/ROWE WATERLOO","PR","PU","4C2","05740.6*A","41-25-52.1810N","084-58-53.8740W",NA
2018-07-19,"IN","AGL","CHI","WEST LEBANON","WARREN","GARY JOHNSON FIELD","PR","PR","7IN7","05753.01*A","40-14-09.0000N","087-21-03.0000W",NA
2018-07-19,"IN","AGL","CHI","WESTFIELD","HAMILTON","KING","PR","PR","02II","05751.1*U","40-03-44.1360N","086-12-37.9710W",NA
2018-07-19,"IN","AGL","CHI","WESTFIELD","HAMILTON","WESTFIELD","PR","PU","I72","05751.*A","40-02-56.1350N","086-09-27.9630W",NA
2018-07-19,"IN","AGL","CHI","WESTFIELD","HAMILTON","WILDERNESS FIELD","PR","PR","IN60","05751.01*A","40-01-04.1350N","086-09-36.9630W",NA
2018-07-19,"IN","AGL","CHI","WHEATFIELD","JASPER","ALLEY OOP","PR","PR","68IN","05766.*A","41-07-17.1400N","086-59-51.0800W",NA
2018-07-19,"IN","AGL","CHI","WHEATLAND","KNOX","GODAHAVIT","PR","PR","6II8","05760.*A","38-39-16.1700N","087-16-58.0500W",NA
2018-07-19,"IN","AGL","CHI","WHITING","LAKE","HORSESHOE CASINO","PR","PR","2IG3","05767.*H","41-41-16.0000N","087-30-03.0000W",NA
2018-07-19,"IN","AGL","CHI","WINAMAC","PULASKI","ARENS FIELD","PU","PU","RWN","05771.1*A","41-05-32.1470N","086-36-46.3360W",NA
2018-07-19,"IN","AGL","CHI","WINAMAC","PULASKI","GRAVES LANDING STRIP","PR","PR","0IN3","05771.*A","41-07-00.1460N","086-40-00.0430W",NA
2018-07-19,"IN","AGL","CHI","WINAMAC","PULASKI","SOMMERS","PR","PR","II79","05771.03*A","41-04-37.1450N","086-43-28.0470W",NA
2018-07-19,"IN","AGL","CHI","WINCHESTER","RANDOLPH","RANDOLPH COUNTY","PU","PU","I22","05774.*A","40-10-03.7000N","084-55-45.8000W",NA
2018-07-19,"IN","AGL","CHI","WINONA","STARKE","BASS LAKE","PU","PU","01L","05774.8*C","41-13-44.0000N","086-34-54.0000W",NA
2018-07-19,"IN","AGL","CHI","WINONA LAKE","KOSCIUSKO","WINONA LAKE","PU","PU","02D","05774.85*C","41-13-23.0000N","085-49-50.0000W",NA
2018-07-19,"IN","AGL","CHI","WOLCOTT","WHITE","HARRIER","PR","PR","78IN","05776.79*H","40-45-05.0000N","086-58-52.0000W",NA
2018-07-19,"IN","AGL","CHI","WOLFLAKE","NOBLE","STANGLAND","PR","PR","5IN9","05777.*A","41-18-58.1710N","085-27-53.9290W",NA
2018-07-19,"IN","AGL","CHI","WOODBURN","ALLEN","AIR PARK FIELD","PR","PR","0IN4","05777.31*A","41-07-40.1760N","084-56-49.8770W",NA
2018-07-19,"IN","AGL","CHI","WOODBURN","ALLEN","BASTING","PR","PR","3II3","05777.32*A","41-05-13.1760N","084-50-27.8650W",NA
2018-07-19,"IN","AGL","CHI","WOODBURN","ALLEN","BRENNEKE","PR","PR","55IN","05777.5*A","41-08-41.0000N","084-51-44.0000W",NA
2018-07-19,"IN","AGL","CHI","WOODBURN","ALLEN","STEINMAN","PR","PR","53II","05777.3*A","41-04-23.1760N","084-50-26.8650W",NA
2018-07-19,"IN","AGL","CHI","YOUNGSTOWN","VIGO","AERO PLAINES","PR","PR","5II9","05790.*A","39-21-10.1390N","087-22-24.0680W",NA
2018-07-19,"IN","AGL","CHI","ZIONSVILLE","BOONE","SUMME FARM","PR","PR","8II9","05798.*H","39-57-27.1400N","086-14-52.9700W",NA
2018-07-19,"KS","ACE","NONE","ABILENE","DICKINSON","ABILENE MUNI","PU","PU","K78","06460.*A","38-54-14.6000N","097-14-09.1000W",NA
2018-07-19,"KS","ACE","NONE","ALTAMONT","LABETTE","REED-WILSONTON","PR","PR","3KS8","06461.2*A","37-15-22.1350N","095-20-02.5750W",NA
2018-07-19,"KS","ACE","NONE","ANDOVER","BUTLER","DANIEL'S LANDING","PR","PR","13KS","06461.7*A","37-41-52.0570N","097-06-37.1430W",NA
2018-07-19,"KS","ACE","NONE","ANTHONY","HARPER","ANTHONY","PR","PR","5KS0","06463.1*B","37-05-40.0830N","097-57-41.2150W",NA
2018-07-19,"KS","ACE","NONE","ANTHONY","HARPER","ANTHONY HOSPITAL","PU","PR","5KS7","06463.21*H","37-09-20.5400N","098-01-03.3900W",NA
2018-07-19,"KS","ACE","NONE","ANTHONY","HARPER","ANTHONY MUNI","PU","PU","ANY","06463.*A","37-09-30.7000N","098-04-46.7000W",NA
2018-07-19,"KS","ACE","NONE","ANTHONY","HARPER","WILCOX FLD","PR","PU","7K6","06463.2*A","37-04-57.6000N","097-57-52.1000W",NA
2018-07-19,"KS","ACE","NONE","ARGONIA","SUMNER","ARGONIA MUNI","PU","PU","2K8","06464.01*A","37-16-31.3200N","097-45-31.5000W",NA
2018-07-19,"KS","ACE","NONE","ARKANSAS CITY","COWLEY","MUNSON FIELD","PR","PR","3KS2","06467.13*A","37-03-37.6900N","096-59-55.3600W",NA
2018-07-19,"KS","ACE","NONE","ARMA","CRAWFORD","YOUVAN","PR","PR","7KS3","06469.75*A","37-31-45.1690N","094-41-45.8610W",NA
